Longitude,Latitude
2.30047383386527,1.67705087033274
1.3176491141156,1.49719681736143
0.33728798203113,1.29998614143829
-0.643073150053339,1.10277546551516
-1.63510186277761,0.99331831069373
-2.63293360836514,0.927501842406977
-3.63076535395268,0.861685374120225
-4.62758755519385,0.784031686381665
-5.6221537227142,0.679925306059018
-6.6116200597741,0.61128526382731
-7.56567773370455,0.565762547176798
-8.55002726118292,0.461328152640257
-9.53287484837707,0.537676319281926
-10.5087943729119,0.424913837115737
-11.474017131383,0.174304901473972
-12.3438253160164,-0.31736923365325
-13.3199340862931,-0.505362903689691
-14.307759540798,-0.648516815220581
-15.2938320830016,-0.814832603726175
-16.2850816811163,-0.939876695921752
-17.2663522282311,-1.10967765050817
-18.2374396250109,-1.34840190103691
-19.182844695876,-1.63783167307636
-20.1581772439564,-1.85753505753334
-21.1529096599499,-1.93933569051381
-22.1492768705847,-1.97967912198578
-23.0972386605807,-2.08810916613294
-24.0842681792739,-2.06028496479779
-25.0681449653662,-1.92672729947025
-26.0551577431389,-1.78423290540534
-27.0530628524854,-1.848927516773
-28.0509680911406,-1.91362013351761
-29.0488734464578,-1.97831095071022
-30.0467790099468,-2.04299855661094
-31.0446847449516,-2.10768351656482
-32.0425906468826,-2.17236590126512
-33.0404967905269,-2.23704455675365
-34.0312880396305,-2.34338461608006
-35.0254154576373,-2.45160049646336
-36.0195428756441,-2.55981637684666
-37.0136706340959,-2.66802912951099
-37.9732336219091,-2.78861056552307
-38.3448324520561,-3.64539002016845
167.46977364071,-22.7079946409776
168.315203910749,-22.6604273266989
168.797968360821,-21.837139309404
168.088984537839,-21.4144350251225
167.904717053207,-20.8956931784173
167.308794409338,-20.9214378132983
166.533176570304,-22.3360565835713
167.48209947543,-22.4389481405695
168.464797756894,-22.3296614799939
169.455878174757,-22.4580730715522
170.374495773045,-22.8251513836148
171.332915668397,-23.0964569343355
172.326066662629,-23.2110663586227
173.320399398448,-23.1923571609958
174.26525305144,-22.9012407530057
175.165208309929,-22.4900512957012
176.091279686331,-22.132642664059
176.938892999276,-21.6150314575483
177.783520453185,-21.0850439351868
178.554763505753,-20.4577837023783
179.298255989181,-19.7940092086073
179.467675877169,-18.8842527029429
178.645383366613,-18.3420755870845
166.457691008296,-22.3121120846846
167.356699418259,-22.4247145236493
168.34104127899,-22.305984144391
169.324531168974,-22.1480168456849
170.30326588911,-21.9600104413453
171.237678347396,-21.6555890661407
172.185925924981,-21.3438230457125
173.13478401491,-21.0536105200964
174.05278364579,-20.6815131213699
174.956037737066,-20.2805393187878
175.888440292525,-19.9218784628581
176.787098036252,-19.4976976755785
177.666395545269,-19.03026737434
178.435439838321,-18.4121556069709
29.701916666667,31.078183333333
29.2362511204333,31.9137061483249
28.3618931371363,32.2984312960518
27.4652006137114,32.7322122761427
26.5875712363525,33.0495135596605
25.7462324165454,33.4926322950996
24.7650079562574,33.68550153259
23.8290053952865,33.8921354124985
22.9023597420089,34.2384624882085
22.0064839220588,34.6471597598944
21.072196308288,34.9367135287435
20.1381393728133,35.2680696501262
19.1732628380842,35.4572511142184
18.2100603186323,35.4810263602347
17.2383572135684,35.4748246128984
16.3211247833393,35.3810446668119
15.3287083158697,35.3317786241192
14.3297092579511,35.3392997329512
13.5595951097447,35.9123887419092
12.8324956881567,36.5413881397001
12.2091756140052,37.2276625600874
11.2730229977212,37.4956043936063
10.3315355018841,37.8016075234909
9.35575460571987,37.9601323801621
8.42428769965103,38.0386648626073
7.52516309572377,38.3524103932889
6.61444951898735,38.7014528903439
6.40284279192277,39.6670957365982
6.88078669318114,40.4067316060404
6.63116114433546,41.3457993773362
6.03389278009812,42.069009395742
5.30946768980875,42.6371920489412
32.4505,34.734333333333
31.5468794234471,34.3681652154446
30.9012859917708,33.7206841662771
30.2697113586233,32.9802575868879
29.5255750875607,32.3191729718397
14.344366666667,35.934516666667
9.88165,37.280366666667
-17.0777877497322,28.0997994927801
-16.8456183746613,28.2175180668979
15.0035034446014,70.0485709105696
14.4842495925218,70.9031909648045
13.9649957404422,71.7578110190394
13.4457418883626,72.6124310732744
12.926488036283,73.4670511275093
12.4072341842033,74.3216711817442
11.7015854173441,74.9974734604873
10.8692376348558,75.5517271650188
10.0368898523675,76.1059808695502
9.20454206987923,76.6602345740817
8.37219428739094,77.2144882786131
7.53984650490265,77.7687419831445
6.70749872241435,78.322995687676
5.87515093992606,78.8772493922074
5.04280315743777,79.4315030967389
4.21045537494948,79.9857568012703
3.37810759246119,80.5400105058017
2.4967366160537,80.9961371021094
1.5537057931232,81.3288424777844
0.610674970192687,81.6615478534593
-0.332355852737822,81.9942532291343
-1.27538667566833,82.3269586048092
-2.21841749859884,82.6596639804842
-3.16144832152935,82.9923693561591
-4.10447914445986,83.3250747318341
-5.04750996739036,83.657780107509
-5.99054079032087,83.990485483184
-6.93357161325138,84.3231908588589
-7.87660243618189,84.6558962345339
-8.85134734457993,84.8685387342157
-9.83566666955284,85.0449345008454
-10.8199859945257,85.2213302674751
-11.8043053194987,85.3977260341048
-12.7886246444716,85.5741218007345
-13.7729439694445,85.7505175673642
-14.7572632944174,85.9269133339939
-15.7415826193903,86.1033091006236
-16.7259019443632,86.2797048672532
-17.7102212693361,86.4561006338829
-18.694540594309,86.6324964005126
-19.6806885675788,86.7946279632278
-20.6776728138138,86.8722321690369
-21.6746570600488,86.9498363748459
-22.6716413062838,87.027440580655
-23.6686255525188,87.1050447864641
-24.6656097987538,87.1826489922731
-25.6625940449888,87.2602531980822
-26.6595782912237,87.3378574038913
-27.6565625374587,87.4154616097003
-28.6541664751133,87.4822898122951
-29.6534744721089,87.5194856069594
-30.6527824691044,87.5566814016237
-31.6520904661,87.5938771962881
-32.6513984630956,87.6310729909524
-33.6507064600911,87.6682687856168
-34.6500144570867,87.7054645802811
-35.6493224540822,87.7426603749454
-36.6486304510778,87.7798561696098
-37.6479384480734,87.8170519642741
-38.6472464450689,87.8542477589384
-39.6465544420645,87.8914435536028
-40.6462462594708,87.9125031733722
-41.6461926022182,87.9228623058654
-42.6461389449656,87.9332214383585
-43.6460852877131,87.9435805708517
-44.6460316304605,87.9539397033449
-45.645977973208,87.9642988358381
-46.6459243159554,87.9746579683313
-47.6458706587029,87.9850171008244
-48.6458380873444,87.9916988965882
-49.6458374728684,87.9928074775132
-50.6458368583923,87.9939160584383
-51.6458362439163,87.9950246393633
-52.6458356294403,87.9961332202884
-53.6458350149643,87.9972418012135
-54.6458344004882,87.9983503821385
-55.6458337860122,87.9994589630636
-56.6458331715362,88.0005675439887
-57.6458325570602,88.0016761249137
-58.6458319425841,88.0027847058388
-59.6458313281081,88.0038932867639
-60.6458307136321,88.0050018676889
-61.6458300991561,88.006110448614
-62.6458270322077,88.004169075996
-63.6458233417526,88.0014522954408
-64.6458196512975,87.9987355148855
-65.6458159608424,87.9960187343303
-66.6458122703873,87.993301953775
-67.6458085799322,87.9905851732198
-68.6458048894771,87.9878683926645
-69.645801199022,87.9851516121093
-70.6457975085669,87.982434831554
-71.6457938181118,87.9797180509988
-72.6457901276567,87.9770012704435
-73.6457864372016,87.9742844898883
-74.6457827467465,87.971567709333
-75.6457790562914,87.9688509287778
-76.6457753658363,87.9661341482225
-77.6457716753812,87.9634173676673
-78.6457679849261,87.960700587112
-79.645764294471,87.9579838065568
-80.6457606040159,87.9552670260015
-81.6457569135607,87.9525502454463
-82.6457532231057,87.949833464891
-83.6457495326505,87.9471166843358
-84.6457263567533,87.9415493306246
-85.6456663595756,87.9305953014258
-86.645606362398,87.9196412722271
-87.6455463652203,87.9086872430283
-88.6454863680426,87.8977332138296
-89.6454263708649,87.8867791846308
-90.6453663736873,87.8758251554321
-91.6453063765096,87.8648711262333
-92.6452463793319,87.8539170970346
-93.6451863821542,87.8429630678358
-94.6451263849766,87.8320090386371
-95.6450663877989,87.8210550094383
-96.6450063906212,87.8101009802396
-97.6449463934435,87.7991469510408
-98.6448863962659,87.7881929218421
-99.6448263990882,87.7772388926433
-100.644766401911,87.7662848634446
-101.644706404733,87.7553308342458
-102.644646407555,87.7443768050471
-103.644586410378,87.7334227758483
-104.6445264132,87.7224687466496
-105.644466416022,87.7115147174509
-106.644406418844,87.7005606882521
-107.644346421667,87.6896066590534
-108.644286424489,87.6786526298546
-109.643897731982,87.6540628698356
-110.643204131404,87.6168241792782
-111.642510530826,87.5795854887208
-112.641816930248,87.5423467981634
-113.64112332967,87.505108107606
-114.640429729092,87.4678694170486
-115.639736128514,87.4306307264912
-116.639042527936,87.3933920359339
-117.638348927358,87.3561533453765
-118.636267746637,87.2966591836385
-119.632460642215,87.2094828405236
-120.628653537794,87.1223064974087
-121.624846433372,87.0351301542937
-122.621039328951,86.9479538111788
-123.61723222453,86.8607774680639
-124.613425120108,86.773601124949
-125.609618015687,86.6864247818341
-126.605810911265,86.5992484387192
-127.602003806844,86.5120720956043
-128.598196702422,86.4248957524894
-129.594389598001,86.3377194093745
-130.590582493579,86.2505430662596
-131.586775389158,86.1633667231447
-132.582968284736,86.0761903800298
-133.579161180315,85.9890140369149
-134.575354075893,85.9018376938
-135.571546971472,85.8146613506851
-136.56773986705,85.7274850075702
-137.563932762629,85.6403086644552
-138.560125658207,85.5531323213403
-139.547662661317,85.4100978140094
-140.523518361167,85.1916815759011
-141.499374061018,84.9732653377927
-142.475229760868,84.7548490996844
-143.451085460719,84.536432861576
-144.426941160569,84.3180166234677
-145.40279686042,84.0996003853593
-146.37865256027,83.881184147251
-147.354508260121,83.6627679091426
-148.320077351715,83.4149296881121
-149.219439911329,82.9777260898151
-150.118802470944,82.5405224915181
-151.018165030558,82.1033188932212
-151.917527590172,81.6661152949242
-152.816890149787,81.2289116966272
-153.716252709401,80.7917080983302
-154.519312677443,80.1991560264464
-155.310909014466,79.588111642452
-156.10250535149,78.9770672584576
-156.894101688513,78.3660228744632
-157.685698025536,77.7549784904688
-158.47729436256,77.1439341064743
-159.268890699583,76.53288972248
-160.060487036607,75.9218453384855
-160.85208337363,75.3108009544911
-161.643679710653,74.6997565704967
-162.435276047677,74.0887121865023
-163.2268723847,73.4776678025079
-164.018468721724,72.8666234185135
-164.810065058747,72.2555790345191
-165.601661395771,71.6445346505247
-166.393257732794,71.0334902665303
-167.184854069817,70.4224458825359
-167.541098157066,69.4903459684998
-167.856422599936,68.5456297437813
-167.949522148357,67.5499729384092
-168.042621696778,66.5543161330371
-168.732744412581,65.9097983599138
-169.557679004781,65.3445701594574
-170.382613596982,64.7793419590011
-171.21659136169,64.2290919373387
-172.10096578359,63.7623137438795
-172.985340205491,63.2955355504203
-173.869714627391,62.8287573569612
-174.753852399397,62.3616142952552
-175.540693588509,61.7444587693807
-176.327534777621,61.1273032435063
-177.114375966732,60.5101477176318
-177.901217155844,59.8929921917574
141.938887579062,34.9974837268183
142.854963367275,35.3984889016603
143.771039155487,35.7994940765023
144.6871149437,36.2004992513442
145.487718678697,36.7967746280306
146.280493276703,37.4062895472541
147.07326787471,38.0158044664776
147.866042472716,38.625319385701
148.658817070722,39.2348343049245
149.451591668729,39.8443492241479
150.244366266735,40.4538641433714
151.037140864741,41.0633790625949
151.829915462747,41.6728939818183
152.622690060754,42.2824089010418
153.41546465876,42.8919238202652
154.208239256766,43.5014387394887
155.001013854773,44.1109536587122
155.793788452779,44.7204685779356
156.586563050785,45.3299834971591
157.469372797988,45.7984620048401
158.355960609444,46.2610223280176
159.2425484209,46.7235826511951
160.129136232356,47.1861429743727
161.015724043811,47.6487032975502
161.902311855267,48.1112636207277
162.788899666723,48.5738239439053
163.675487478179,49.0363842670828
164.562075289634,49.4989445902603
165.44866310109,49.9615049134379
166.335250912546,50.4240652366154
167.221838724002,50.8866255597929
168.091767227181,51.378811417138
168.947599390019,51.896065038732
169.803431552857,52.4133186603261
170.659263715695,52.9305722819202
171.515095878533,53.4478259035143
172.370928041371,53.9650795251083
173.226760204209,54.4823331467024
174.082592367046,54.9995867682965
174.938424529884,55.5168403898906
175.794256692722,56.0340940114847
176.65008885556,56.5513476330787
177.505921018398,57.0686012546728
178.361753181236,57.5858548762669
-124.290810522678,40.0861498928184
-124.506671226509,41.0625740611703
-124.72253193034,42.0389982295222
-124.867846751691,43.0283833160571
-125.0131512444,44.0177703002037
-125.027133989806,45.0151032970038
-125.002184434268,46.0147920083928
-125.279477630136,46.9426591053585
-125.751475668906,47.8242587034739
-126.432564468141,48.5426803524963
-127.173065125735,49.2147359871747
-127.913565783329,49.8867916218531
-128.719613411603,50.4709959743937
-129.57472200332,50.9894449076278
-130.429830595037,51.5078938408618
-131.284939186754,52.0263427740958
-132.050971632302,52.6625789477668
-132.782703258829,53.3441718077202
-133.514434885357,54.0257646676736
-134.242841098523,54.7109086746516
-134.970955314742,55.3963644997341
-135.699069530962,56.0818203248166
-136.316673022834,56.8559359852878
-136.93677238836,57.5753392514722
-137.895803526536,57.858639932743
-138.854834664712,58.1419406140137
-139.813865802889,58.4252412952844
-140.769074218762,58.7211069593841
-141.723387498773,59.0199148635547
-142.677700778784,59.3187227677253
-143.65880973656,59.3675823467969
-144.654776004752,59.2778539085773
-145.650742272943,59.1881254703577
-146.464176034551,58.6362447930063
-147.252656405175,58.0211848730468
-148.070778398397,57.4578713501925
-149.000207308605,57.0888701295043
-149.929636218813,56.719868908816
-150.859065129021,56.3508676881277
-151.788494039229,55.9818664674395
-152.729441572981,55.6437218346835
-153.673319136466,55.3134262925547
-154.61719669995,54.9831307504259
-155.561074263435,54.6528352082971
-156.514393698081,54.3593029605331
-157.500618543796,54.1938927017961
-158.48684338951,54.0284824430591
-159.473068235225,53.8630721843221
-160.459293080939,53.6976619255851
-161.445517926654,53.5322516668481
-162.431742772368,53.3668414081111
-163.397473355956,53.1097336423467
-164.360278904048,52.8395383859788
-165.32308445214,52.5693431296109
-166.285890000232,52.2991478732429
-167.248695548323,52.028952616875
-168.211501096415,51.7587573605071
-169.174306644507,51.4885621041392
-170.14629313255,51.2642395567617
-171.138925505108,51.1430744918719
-172.131557877666,51.0219094269821
-173.124190250224,50.9007443620924
-174.116822622782,50.7795792972026
-175.10945499534,50.6584142323128
-176.10563258925,50.5712023930942
-177.101884095269,50.4846984235017
-178.098135601288,50.3981944539092
-179.094387107306,50.3116904843167
143.827806985824,24.0845817790747
143.236724908774,24.8911931961709
143.282335915634,25.8669034431769
143.395301509322,26.8605023434594
143.26115281373,27.8215626766658
142.894834479495,28.7520522671524
142.528516145261,29.6825418576389
142.365908494956,30.660415999309
142.283963537314,31.6570528559007
142.202018579671,32.6536897124924
142.120073622028,33.6503265690841
142.124649984555,34.6491631889475
142.177674139017,35.640026087047
142.839576617517,36.3896160475961
143.501479096017,37.1392060081451
144.024231387276,37.9522171457928
144.155787041502,38.9435259321158
144.287342695729,39.9348347184387
144.613966811815,40.8419918179622
145.427483966391,41.3926294233205
146.316977848162,41.8495765037266
147.206471729933,42.3065235841326
148.095965611705,42.7634706645387
148.985459493476,43.2204177449447
149.874953375247,43.6773648253507
150.764447257018,44.1343119057568
151.653875930894,44.5913621793339
152.448424046713,45.1985633746954
153.242972162532,45.8057645700568
154.037520278351,46.4129657654182
154.83206839417,47.0201669607797
155.626616509989,47.6273681561411
156.428590059226,48.2244109753194
157.248305258261,48.7971823018282
158.068020457296,49.369953628337
158.887735656331,49.9427249548459
159.707450855366,50.5154962813547
160.517157292785,51.1011377474584
161.274166162578,51.7545423472701
162.031175032371,52.4079469470817
162.71932033406,53.1206190967326
163.252680479246,53.9665073609419
163.780774232938,54.815687401207
164.399545600983,55.3354509898631
165.290049385407,54.8804751554208
166.180553169831,54.4254993209785
167.071056954255,53.9705234865362
167.957210273851,53.5075094839936
168.825119496303,53.0107866421767
169.78441570086,52.7739519664522
170.742258904815,52.5092453854553
171.670833796715,52.1381003058251
172.599408688615,51.766955226195
173.561358923947,51.4980322532151
174.530040582909,51.2497263056608
175.498722241871,51.0014203581065
176.476488808925,50.7985089663159
177.466122328632,50.6548931709735
178.455755848339,50.5112773756311
179.445389368046,50.3676615802886
-67.356615275012,-54.8470015361692
-66.5916972468285,-55.4911291711608
-65.826779218645,-56.1352568061523
-65.0618611904614,-56.7793844411439
-64.2969431622779,-57.4235120761355
-63.5320251340944,-58.067639711127
-62.7671071059109,-58.7117673461186
-62.0021890777273,-59.3558949811102
-61.2372710495438,-60.0000226161017
-60.4723530213603,-60.6441502510933
-59.7074349931767,-61.2882778860848
-58.9425169649932,-61.9324055210764
17.9050062556183,-36.0681677742446
17.4017007790991,-36.9322763306805
16.89839530258,-37.7963848871165
16.3950898260608,-38.6604934435524
15.8917843495416,-39.5246019999884
15.3884788730224,-40.3887105564243
14.8851733965033,-41.2528191128602
14.3818679199841,-42.1169276692962
13.8785624434649,-42.9810362257321
13.3752569669457,-43.8451447821681
12.8719514904265,-44.709253338604
12.3686460139074,-45.5733618950399
11.8653405373882,-46.4374704514759
11.362035060869,-47.3015790079118
10.8587295843498,-48.1656875643478
10.3554241078307,-49.0297961207837
9.85211863131148,-49.8939046772196
9.3488131547923,-50.7580132336556
8.84550767827313,-51.6221217900915
8.34220220175395,-52.4862303465275
7.83889672523477,-53.3503389029634
7.33559124871559,-54.2144474593993
6.83228577219641,-55.0785560158353
6.32898029567724,-55.9426645722712
5.82567481915806,-56.8067731287072
5.32236934263888,-57.6708816851431
4.8190638661197,-58.534990241579
4.31575838960053,-59.399098798015
3.81245291308135,-60.2632073544509
3.30914743656217,-61.1273159108869
2.80584196004299,-61.9914244673228
2.30253648352381,-62.8555330237587
1.79923100700464,-63.7196415801947
1.29592553048546,-64.5837501366306
0.792620053966282,-65.4478586930666
0.289314577447104,-66.3119672495025
-0.213990899072073,-67.1760758059384
-0.717296375591253,-68.0401843623744
-1.22060185211043,-68.9042929188103
-1.7239073286296,-69.7684014752462
-2.22721280514878,-70.6325100316822
-2.73051828166796,-71.4966185881181
113.039026068743,-31.7881419656427
112.307127764002,-32.4695558424586
111.575229459261,-33.1509697192746
110.84333115452,-33.8323835960905
110.111432849779,-34.5137974729065
109.379534545038,-35.1952113497225
109.224690368688,-36.1278096280333
109.224690368688,-37.1278096280333
109.224690368688,-38.1278096280333
109.224690368688,-39.1278096280333
109.224690368688,-40.1278096280333
109.238664912148,-41.1275020501435
109.28266333851,-42.1265336504834
109.326661764872,-43.1255652508232
109.370660191234,-44.1245968511631
109.414658617596,-45.123628451503
109.458657043958,-46.1226600518429
109.50265547032,-47.1216916521828
109.546653896681,-48.1207232525227
109.590652323043,-49.1197548528626
109.634650749405,-50.1187864532024
109.678649175767,-51.1178180535423
109.722647602129,-52.1168496538822
109.766646028491,-53.1158812542221
109.810644454853,-54.114912854562
109.854642881215,-55.1139444549019
109.898641307577,-56.1129760552417
109.942639733939,-57.1120076555816
109.986638160301,-58.1110392559215
110.030636586663,-59.1100708562614
110.074635013025,-60.1091024566013
110.118633439387,-61.1081340569412
110.162631865749,-62.1071656572811
110.206630292111,-63.1061972576209
110.250628718473,-64.1052288579608
110.294627144835,-65.1042604583007
110.338625571197,-66.1032920586406
-5.77729935443376,50.0942391485422
-6.77600901440002,50.145023152816
-7.77471867436628,50.1958071570898
-8.76916196739349,50.1403034806232
-9.7605881921191,50.0096358070144
-10.7520144168447,49.8789681334057
-11.7350519070476,49.7003976562461
-12.7118826525582,49.4863843514605
-13.6887133980688,49.2723710466749
-14.6655441435794,49.0583577418893
-15.6285076500344,48.7897445335172
-16.5890755207091,48.5116989152684
-17.5496433913839,48.2336532970196
-18.5102112620586,47.9556076787707
-19.4707791327334,47.6775620605219
-20.4313470034081,47.3995164422731
-21.3919148740829,47.1214708240242
-22.3524827447576,46.8434252057754
-23.3145598071169,46.5709524723931
-24.2841675307088,46.3262876764968
-25.2537752543007,46.0816228806005
-26.2233829778926,45.8369580847042
-27.1929907014844,45.5922932888079
-28.1625984250763,45.3476284929117
-29.1322061486682,45.1029636970154
-30.1018138722601,44.8582989011191
-31.071421595852,44.6136341052228
-32.0410293194438,44.3689693093265
-33.0106370430357,44.1243045134302
-33.9802447666276,43.879639717534
-34.9498524902195,43.6349749216377
-35.9194602138114,43.3903101257414
-36.8890679374033,43.1456453298451
-37.8586756609951,42.9009805339488
-38.828283384587,42.6563157380525
-39.7993943863958,42.4184734807151
-40.782039660571,42.232978830816
-41.7646849347461,42.0474841809169
-42.7473302089213,41.8619895310179
-43.7299754830965,41.6764948811188
-44.7126207572717,41.4910002312198
-45.6952660314469,41.3055055813207
-46.6779113056221,41.1200109314216
-47.6605565797973,40.9345162815226
-48.6432018539724,40.7490216316235
-49.6258471281476,40.5635269817245
-50.6107568835509,40.3998449987363
-51.6105505699555,40.3795328194928
-52.61034425636,40.3592206402494
-53.6101379427645,40.3389084610059
-54.6099316291691,40.3185962817624
-55.6097253155736,40.2982841025189
-56.6095190019782,40.2779719232754
-57.6093126883827,40.2576597440319
-58.6091063747872,40.2373475647884
-59.6089000611918,40.2170353855449
-60.6086937475963,40.1967232063014
-61.6084874340009,40.1764110270579
-62.6082811204054,40.1560988478144
-63.6081147331763,40.1397175365659
-64.6081147331763,40.1397175365659
-65.6081147331763,40.1397175365659
-66.6081147331763,40.1397175365659
-67.6081147331763,40.1397175365659
-68.6081147331763,40.1397175365659
-69.6081147331763,40.1397175365659
-70.6081147331763,40.1397175365659
-71.5859184155651,40.2812958964376
-72.537939264507,40.5873290697701
-53.7318330281335,48.140744082181
-52.8057327598778,48.5180215571734
-51.879632491622,48.8952990321658
-51.073767034882,49.4789089548646
-50.288943014246,50.0986276463954
-49.50411899361,50.7183463379263
-49.484757898768,51.6446467105578
-49.62480244988,52.6347919139012
-49.764847000992,53.6249371172445
-49.9048915521039,54.6150823205879
-50.0449361032159,55.6052275239312
-50.1849806543279,56.5953727272746
-50.3250252054398,57.5855179306179
-50.4650697565518,58.5756631339613
-50.6051143076638,59.5658083373046
-50.960823018963,60.4755422488058
-51.5032050367974,61.3156742305383
-52.0455870546318,62.1558062122709
-52.5879690724662,62.9959381940034
-52.5016313276518,63.6777786831199
-51.7089926061507,64.1476953339791
-52.6914118075666,64.3343836107648
-52.9435685666489,65.1682901826913
-53.5774517921798,65.7583251641484
-53.808376577493,66.6036851183264
-54.3200316102137,67.4082974079269
-54.2185751377295,68.285656227165
-53.2924580146774,68.5826666781742
-62.9170589512683,44.7673602063046
-61.9293224286097,44.6112302546417
-60.9403060685808,44.6355653001013
-59.9504544964867,44.7776704204276
-58.9606029243927,44.9197755407539
-57.9707513522986,45.0618806610802
-56.9808997802046,45.2039857814065
-55.9910482081106,45.3460909017328
-55.0011966360165,45.488196022059
-54.0113450639225,45.6303011423853
-53.0214934918284,45.7724062627116
-52.0316419197344,45.9145113830379
-51.0417903476403,46.0566165033642
-50.0684003411471,46.2771785424677
-49.1049087893321,46.5449172762755
-48.141417237517,46.8126560100834
-47.177925685702,47.0803947438912
-46.2144341338869,47.3481334776991
-45.2509425820719,47.6158722115069
-44.2874510302568,47.8836109453147
-43.3239594784418,48.1513496791226
-42.3604679266267,48.4190884129304
-41.3969763748117,48.6868271467383
-40.4334848229966,48.9545658805461
-39.4699932711816,49.222304614354
-38.5065017193665,49.4900433481618
-37.5430101675515,49.7577820819696
-36.5795186157364,50.0255208157775
-35.6160270639214,50.2932595495853
-34.6525355121063,50.5609982833932
-33.6890439602913,50.828737017201
-32.7255524084762,51.0964757510089
-31.7620608566612,51.3642144848167
-30.7985693048461,51.6319532186246
-29.8350777530311,51.8996919524324
-28.871586201216,52.1674306862402
-27.908094649401,52.4351694200481
-26.9446030975859,52.7029081538559
-25.9811115457709,52.9706468876638
-25.0176199939558,53.2383856214716
-24.0541284421408,53.5061243552794
-23.0820092203856,53.7335447109386
-22.093323935587,53.8835494029405
-21.1046386507883,54.0335540949424
-20.1159533659897,54.1835587869443
-19.127268081191,54.3335634789463
-18.1385827963923,54.4835681709482
-17.1498975115937,54.6335728629501
-16.161212226795,54.783577554952
-15.1725269419964,54.9335822469539
-14.1838416571977,55.0835869389558
-13.195156372399,55.2335916309578
-12.2064710876004,55.3835963229597
-11.2177858028017,55.5336010149616
-10.2219964326176,55.5706352685442
-9.22230815394291,55.5456683808632
-8.22261987526824,55.5207014931823
-7.22293159659357,55.4957346055013
-6.22324331791889,55.4707677178203
-13.3168389663403,65.2835926819447
-12.322027233169,65.1818596217099
-11.3272154999977,65.0801265614751
-10.5729894840693,64.8688505187575
-10.0068274565622,64.405674349037
-9.06939106699104,64.0575177527937
-8.13195467741986,63.7093611565503
-7.19451828784868,63.361204560307
-6.92586658816535,62.4849651155172
-5.92678534914586,62.442108635969
-4.92770411012636,62.3992521564208
-3.92862287110686,62.3563956768725
-2.92954163208737,62.3135391973243
-3.15277405373055,61.3666434945317
-3.40432860492715,60.398800373064
-3.65588315612376,59.4309572515964
11.9425323222805,-23.7485534544468
11.6609884569541,-22.7890050961568
11.3794445916278,-21.8294567378667
11.0979007263014,-20.8699083795767
10.8163568609751,-19.9103600212867
10.5348129956487,-18.9508116629966
10.2992328718731,-17.9850206735627
10.3146540312185,-16.9851395867107
10.3300751905639,-15.9852584998586
10.3454963499094,-14.9853774130066
10.3609175092548,-13.9854963261545
10.3763386686002,-12.9856152393024
10.3917598279457,-11.9857341524504
10.4071809872911,-10.9858530655983
10.1794921284065,-10.0249510609975
9.85224781781703,-9.08001129509344
9.5250035072276,-8.13507152918936
9.19775919663817,-7.19013176328529
8.87806305093976,-6.24270395439652
8.57926981323711,-5.28838608224743
8.28047657553445,-4.33406821009834
7.9816833378318,-3.37975033794925
7.68289010012914,-2.42543246580017
7.38409686242648,-1.47111459365108
7.08530362472383,-0.516796721501987
6.78651038702117,0.4375211506471
7.02683764271523,1.28843813414075
6.48143715970459,1.85967557479603
5.62555226771584,2.37684194228854
4.76966737572709,2.89400830978106
3.91378248373834,3.41117467727357
3.05789759174959,3.92834104476609
2.13747088314616,4.14787840760394
1.14424273112499,4.03169821121654
0.151014579103818,3.91551801482915
-0.842213572917351,3.79933781844175
-1.83544172493852,3.68315762205436
-2.82866987695969,3.56697742566696
-3.82703539023205,3.59184896044314
-4.82608367869156,3.63546681603146
-5.82513196715107,3.67908467161978
-6.82418025561058,3.7227025272081
-7.82322854407009,3.76632038279643
-8.8222768325296,3.80993823838475
-18.7897027455415,14.6824193243583
-18.8041564036765,15.6823148647856
-18.8186100618115,16.682210405213
-18.8330637199465,17.6821059456403
-18.8475173780815,18.6820014860677
-18.8619710362166,19.681897026495
-18.576155823288,20.6193407439645
-18.1642179223197,21.5305526653888
-17.7522800213513,22.4417645868131
-17.2158393382005,23.2811920972815
-16.6336286705247,24.0942300659179
-16.0514180028488,24.9072680345543
-15.4692073351729,25.7203060031907
-14.8869966674971,26.5333439718271
-14.233036684437,27.2860532506232
-13.532005294355,27.9991836665499
-13.1008984959137,28.8822524928239
-12.7608904081999,29.8226750044053
-12.710292414198,30.8047390035288
-12.7713733696323,31.8028718187809
-12.8324543250667,32.8010046340331
-12.7910239575027,33.7964624460831
-12.6779696048261,34.7900512510426
-12.5649152521494,35.7836400560021
-12.4518608994728,36.7772288609616
-12.3388065467961,37.7708176659211
-12.2257521941195,38.7644064708806
-12.319772352595,39.7556729346531
-12.4550816691325,40.7464763404093
-12.59039098567,41.7372797461655
-12.7257003022075,42.7280831519218
-12.8610096187449,43.718886557678
-12.390350156531,44.5178784455442
-11.7095587746988,45.2503558134014
-11.0287673928665,45.9828331812585
-10.3479760110342,46.7153105491156
-9.66718462920197,47.4477879169728
-8.9863932473697,48.1802652848299
-8.30560186553744,48.912742652687
-7.52143687048151,49.4985312916393
-6.60265461647465,49.8932959933567
-5.68387236246779,50.2880606950742
25.9117300803814,-35.9582896513429
26.645943011462,-35.2793703838052
27.3801559425427,-34.6004511162675
28.1143688736234,-33.9215318487298
28.8485818047041,-33.2426125811921
29.5827947357848,-32.5636933136544
